Category,Word,FirstLetter,Word,Freq
Fluss,Ebnisee,E,Ebnisee,3
Fluss,Ebrach,E,Ebrach,21
Fluss,Echaz,E,Echaz,1
Fluss,Echinger See,E,Echinger See,2
Fluss,Echtersbach,E,Echtersbach,1
Fluss,Eckbach,E,Eckbach,3
Fluss,Ecker,E,Ecker,66
Fluss,Eckernförder Bucht,E,Eckernförder Bucht,3
Fluss,Eckernförder Bucht,E,Eckernförder Bucht,5
Fluss,Eckerstausee,E,Eckerstausee,1
Fluss,Ecknach,E,Ecknach,1
Fluss,Eder,E,Eder,193
Fluss,Ederquelle,E,Ederquelle,2
Fluss,Edersee,E,Edersee,39
Fluss,Effelder,E,Effelder,3
Fluss,Efze,E,Efze,9
Fluss,Egau,E,Egau,1
Fluss,Egelsbach,E,Egelsbach,22
Fluss,Egelsee,E,Egelsee,10
Fluss,Eger,E,Eger,56
Fluss,Egerquelle,E,Egerquelle,1
Fluss,Eggenbach,E,Eggenbach,1
Fluss,Eggequelle,E,Eggequelle,1
Fluss,Ehebach,E,Ehebach,1
Fluss,Ehenbach,E,Ehenbach,1
Fluss,Ehlbeck,E,Ehlbeck,2
Fluss,Ehle,E,Ehle,1
Fluss,Ehrenbach,E,Ehrenbach,2
Fluss,Eibach,E,Eibach,8
Fluss,Eibsee,E,Eibsee,11
Fluss,Eichbaumsee,E,Eichbaumsee,3
Fluss,Eichelbach,E,Eichelbach,5
Fluss,Eichenbach,E,Eichenbach,2
Fluss,Eichgraben,E,Eichgraben,11
Fluss,Eider,E,Eider,23
Fluss,Eifa,E,Eifa,1
Fluss,Eifgenbach,E,Eifgenbach,1
Fluss,Eigenbach,E,Eigenbach,1
Fluss,Eilbek,E,Eilbek,14
Fluss,Einbach,E,Einbach,1
Fluss,Eine,E,Eine,48460
Fluss,Einfelder See,E,Einfelder See,2
Fluss,Eisbach,E,Eisbach,11
Fluss,Eisenbach,E,Eisenbach,13
Fluss,Eisengraben,E,Eisengraben,1
Fluss,Eisstrom,E,Eisstrom,2
Fluss,Eisweiher,E,Eisweiher,1
Fluss,Eiswoog,E,Eiswoog,3
Fluss,Eiter,E,Eiter,11
Fluss,Eixendorfer See,E,Eixendorfer See,1
Fluss,Elbach,E,Elbach,2
Fluss,Elbbach,E,Elbbach,1
Fluss,Elbe,E,Elbe,704
Fluss,Elbe-Havel-Kanal,E,Elbe-Havel-Kanal,2
Fluss,Elbe-Lübeck-Kanal,E,Elbe-Lübeck-Kanal,6
Fluss,Elbe-Seitenkanal,E,Elbe-Seitenkanal,3
Fluss,Elber,E,Elber,5
Fluss,Elbsee,E,Elbsee,3
Fluss,Elde,E,Elde,10
Fluss,Elfenweiher,E,Elfenweiher,1
Fluss,Elfrather See,E,Elfrather See,2
Fluss,Ellbach,E,Ellbach,1
Fluss,Ellebach,E,Ellebach,1
Fluss,Ellenberger Rot,E,Ellenberger Rot,1
Fluss,Eller,E,Eller,42
Fluss,Ellerbach,E,Ellerbach,3
Fluss,Ellersbach,E,Ellersbach,1
Fluss,Ellertshäuser See,E,Ellertshäuser See,2
Fluss,Elpe,E,Elpe,1
Fluss,Els,E,Els,18
Fluss,Elsach,E,Elsach,1
Fluss,Elsava,E,Elsava,2
Fluss,Elsbach,E,Elsbach,3
Fluss,Else,E,Else,143
Fluss,Elsenz,E,Elsenz,5
Fluss,Elsgraben,E,Elsgraben,1
Fluss,Elsoff,E,Elsoff,1
Fluss,Elspe,E,Elspe,14
Fluss,Elsterbach,E,Elsterbach,1
Fluss,Elsterbecken,E,Elsterbecken,2
Fluss,Elsterflutbett,E,Elsterflutbett,2
Fluss,Elstermühlgraben,E,Elstermühlgraben,1
Fluss,Elte,E,Elte,4
Fluss,Eltingmühlenbach,E,Eltingmühlenbach,1
Fluss,Elz,E,Elz,13
Fluss,Elzbach,E,Elzbach,1
Fluss,Elze,E,Elze,16
Fluss,Embach,E,Embach,5
Fluss,Emder Stadtgraben,E,Emder Stadtgraben,2
Fluss,Emmer,E,Emmer,18
Fluss,Ems,E,Ems,239
Fluss,Ems-Seitenkanal,E,Ems-Seitenkanal,1
Fluss,Ems-Vechte-Kanal,E,Ems-Vechte-Kanal,1
Fluss,Emscher,E,Emscher,49
Fluss,Emsenbach,E,Emsenbach,1
Fluss,Emsquellen,E,Emsquellen,2
Fluss,Emssee,E,Emssee,1
Fluss,Endenicher Bach,E,Endenicher Bach,1
Fluss,Endersbach,E,Endersbach,3
Fluss,Endschlagbach,E,Endschlagbach,1
Fluss,Engelbach,E,Engelbach,4
Fluss,Engelsbach,E,Engelsbach,1
Fluss,Engelsgraben,E,Engelsgraben,1
Fluss,Ennepe,E,Ennepe,9
Fluss,Ennepetalsperre,E,Ennepetalsperre,1
Fluss,Ens,E,Ens,4
Fluss,Entenbach,E,Entenbach,2
Fluss,Entenfang,E,Entenfang,4
Fluss,Entenmoor,E,Entenmoor,1
Fluss,Ententeich,E,Ententeich,3
Fluss,Entenweiher,E,Entenweiher,1
Fluss,Entwässerungsgraben,E,Entwässerungsgraben,9
Fluss,Enz,E,Enz,30
Fluss,Epfenbach,E,Epfenbach,1
Fluss,Eppendorfer Mühlenteich,E,Eppendorfer Mühlenteich,1
Fluss,Epplesee,E,Epplesee,3
Fluss,Erbach,E,Erbach,68
Fluss,Erdbach,E,Erdbach,2
Fluss,Erf,E,Erf,1
Fluss,Erft,E,Erft,21
Fluss,Erkensruhr,E,Erkensruhr,1
Fluss,Erlach,E,Erlach,32
Fluss,Erlache,E,Erlache,1
Fluss,Erlachsee,E,Erlachsee,1
Fluss,Erlau,E,Erlau,9
Fluss,Erlbach,E,Erlbach,24
Fluss,Erle,E,Erle,45
Fluss,Erlenbach,E,Erlenbach,34
Fluss,Erlenborn,E,Erlenborn,1
Fluss,Erlengraben,E,Erlengraben,3
Fluss,Erlensee,E,Erlensee,7
Fluss,Erlenteich,E,Erlenteich,2
Fluss,Erlichtteich,E,Erlichtteich,1
Fluss,Erms,E,Erms,1
Fluss,Ernst-August-Kanal,E,Ernst-August-Kanal,1
Fluss,Erse,E,Erse,1
Fluss,Eschach,E,Eschach,8
Fluss,Eschbach,E,Eschbach,17
Fluss,Eschelbach,E,Eschelbach,1
Fluss,Eschenbach,E,Eschenbach,43
Fluss,Eschlbach,E,Eschlbach,1
Fluss,Eselsbach,E,Eselsbach,1
Fluss,Espachweiher,E,Espachweiher,1
Fluss,Espe,E,Espe,5
Fluss,Esse,E,Esse,15
Fluss,Este,E,Este,39
Fluss,Esterau,E,Esterau,3
Fluss,Eterna,E,Eterna,11
Fluss,Ette,E,Ette,2
Fluss,Etzelbach,E,Etzelbach,2
Fluss,Etzelsbach,E,Etzelsbach,2
Fluss,Etzenbach,E,Etzenbach,1
Fluss,Eula,E,Eula,4
Fluss,Eulenbach,E,Eulenbach,4
Fluss,Eversand,E,Eversand,1
Fluss,Exter,E,Exter,14
Fluss,Eyach,E,Eyach,5
Fluss,Eyb,E,Eyb,7
Fluss,Eybach,E,Eybach,2
Fluss,Fabrikkanal,F,Fabrikkanal,1
Fluss,Fahrbach,F,Fahrbach,4
Fluss,Fahrenbach,F,Fahrenbach,3
Fluss,Fährkanal,F,Fährkanal,1
Fluss,Fahrlander See,F,Fahrlander See,1
Fluss,Falkenhagener See,F,Falkenhagener See,1
Fluss,Falkenseebach,F,Falkenseebach,1
Fluss,Fallbach,F,Fallbach,3
Fluss,Farnbach,F,Farnbach,1
Fluss,Fasaneriesee,F,Fasaneriesee,1
Fluss,Fauerbach,F,Fauerbach,8
Fluss,Faulbach,F,Faulbach,4
Fluss,Faule Pfütze,F,Faule Pfütze,1
Fluss,Faulenbach,F,Faulenbach,2
Fluss,Fauler Graben,F,Fauler Graben,1
Fluss,Faustnitz,F,Faustnitz,1
Fluss,Fautenbach,F,Fautenbach,3
Fluss,Fautsbach,F,Fautsbach,1
Fluss,Federbach,F,Federbach,2
Fluss,Federsee,F,Federsee,13
Fluss,Fehla,F,Fehla,1
Fluss,Fehmarnbelt,F,Fehmarnbelt,4
Fluss,Fehmarnsund,F,Fehmarnsund,3
Fluss,Fehnkanal,F,Fehnkanal,2
Fluss,Fehntjer Tief,F,Fehntjer Tief,3
Fluss,Fehntjer Tief,F,Fehntjer Tief,5
Fluss,Feilbrunnenbach,F,Feilbrunnenbach,1
Fluss,Feldbach,F,Feldbach,25
Fluss,Felderbach,F,Felderbach,3
Fluss,Feldmarksee,F,Feldmarksee,3
Fluss,Feldschlößchen,F,Feldschlößchen,1
Fluss,Feldsee,F,Feldsee,2
Fluss,Feldweggraben,F,Feldweggraben,2
Fluss,Felixsee,F,Felixsee,2
Fluss,Fella,F,Fella,5
Fluss,Fensterbach,F,Fensterbach,1
Fluss,Fermersbach,F,Fermersbach,1
Fluss,Fernau,F,Fernau,1
Fluss,Ferndorf,F,Ferndorf,16
Fluss,Ferndorfquelle,F,Ferndorfquelle,1
Fluss,Feuerbach,F,Feuerbach,56
Fluss,Feuergraben,F,Feuergraben,1
Fluss,Fichtelnaab,F,Fichtelnaab,4
Fluss,Fichtelsee,F,Fichtelsee,1
Fluss,Fichtenohe,F,Fichtenohe,1
Fluss,Fils,F,Fils,22
Fluss,Filzbach,F,Filzbach,2
Fluss,Finkenbach,F,Finkenbach,2
Fluss,Finow,F,Finow,10
Fluss,Finowkanal,F,Finowkanal,6
Fluss,Finsterbach,F,Finsterbach,1
Fluss,Fintau,F,Fintau,1
Fluss,Fischach,F,Fischach,16
Fluss,Fischbach,F,Fischbach,69
Fluss,Fischerbach,F,Fischerbach,4
Fluss,Fischteich,F,Fischteich,21
Fluss,Fischteiche,F,Fischteiche,28
Fluss,Fischweiher,F,Fischweiher,12
Fluss,Fitt,F,Fitt,1
Fluss,Flachsee,F,Flachsee,3
Fluss,Flagge,F,Flagge,667
Fluss,Flandersbach,F,Flandersbach,1
Fluss,Flaumbach,F,Flaumbach,1
Fluss,Fleesensee,F,Fleesensee,6
Fluss,Flehbach,F,Flehbach,2
Fluss,Flemhuder See,F,Flemhuder See,1
Fluss,Flensburger Förde,F,Flensburger Förde,6
Fluss,Flensburger Förde,F,Flensburger Förde,10
Fluss,Fleth,F,Fleth,1
Fluss,Fliede,F,Fliede,1
Fluss,Fließ,F,Fließ,22
Fluss,Fließgraben,F,Fließgraben,1
Fluss,Flintbek,F,Flintbek,15
Fluss,Flöha,F,Flöha,59
Fluss,Flohbach,F,Flohbach,2
Fluss,Flomborn,F,Flomborn,2
Fluss,Floß,F,Floß,72
Fluss,Flößgraben,F,Flößgraben,2
Fluss,Floßbach,F,Floßbach,2
Fluss,Flöße,F,Flöße,22
Fluss,Floßgraben,F,Floßgraben,2
Fluss,Floßkanal,F,Floßkanal,2
Fluss,Flote,F,Flote,2
Fluss,Flöte,F,Flöte,134
Fluss,Flöth,F,Flöth,1
Fluss,Flöthbach,F,Flöthbach,1
Fluss,Flöthe,F,Flöthe,1
Fluss,Flottbek,F,Flottbek,15
Fluss,Flotte,F,Flotte,613
Fluss,Flüggenhofsee,F,Flüggenhofsee,1
Fluss,Flughafensee,F,Flughafensee,2
Fluss,Flumm,F,Flumm,2
Fluss,Flut,F,Flut,384
Fluss,Flutgraben,F,Flutgraben,7
Fluss,Flutkanal,F,Flutkanal,2
Fluss,Flutmulde,F,Flutmulde,11
Fluss,Fockbeker See,F,Fockbeker See,1
Fluss,Fohnsee,F,Fohnsee,1
Fluss,Föhrenbach,F,Föhrenbach,4
Fluss,Forbach,F,Forbach,13
Fluss,Forellenbach,F,Forellenbach,2
Fluss,Forggensee,F,Forggensee,3
Fluss,Föritz,F,Föritz,5
Fluss,Fornsbach,F,Fornsbach,1
Fluss,Forstbach,F,Forstbach,1
Fluss,Förstergraben,F,Förstergraben,1
Fluss,Forstloch,F,Forstloch,1
Fluss,Fossa Eugeniana,F,Fossa Eugeniana,1
Fluss,Frankenbach,F,Frankenbach,9
Fluss,Frankenforstbach,F,Frankenforstbach,1
Fluss,Frankengraben,F,Frankengraben,1
Fluss,Frankenteich,F,Frankenteich,1
Fluss,Fränkische Rezat,F,Fränkische Rezat,1
Fluss,Fränkische Saale,F,Fränkische Saale,1
Fluss,Frauensee,F,Frauensee,4
Fluss,Frechensee,F,Frechensee,1
Fluss,Fredersdorfer Mühlenfließ,F,Fredersdorfer Mühlenfließ,2
Fluss,Freibach,F,Freibach,1
Fluss,Freiberger Mulde,F,Freiberger Mulde,15
Fluss,Freiberger Mulde,F,Freiberger Mulde,17
Fluss,Freigraben,F,Freigraben,1
Fluss,Freilinger See,F,Freilinger See,1
Fluss,Freisbach,F,Freisbach,1
Fluss,Freiwasser,F,Freiwasser,20
Fluss,Freudenbach,F,Freudenbach,1
Fluss,Freudensee,F,Freudensee,1
Fluss,Frieda,F,Frieda,115
Fluss,Friedeburger Tief,F,Friedeburger Tief,1
Fluss,Friedensteich,F,Friedensteich,1
Fluss,Friesau,F,Friesau,3
Fluss,Frillensee,F,Frillensee,1
Fluss,Frohnbach,F,Frohnbach,1
Fluss,Froschbach,F,Froschbach,1
Fluss,Froschgraben,F,Froschgraben,1
Fluss,Froschgrundsee,F,Froschgrundsee,1
Fluss,Fuchsbach,F,Fuchsbach,2
Fluss,Fuchsloch,F,Fuchsloch,4
Fluss,Fuchssee,F,Fuchssee,1
Fluss,Fuchsteich,F,Fuchsteich,1
Fluss,Fühlinger See,F,Fühlinger See,2
Fluss,Fuhne,F,Fuhne,1
Fluss,Fuhse,F,Fuhse,5
Fluss,Fulda,F,Fulda,417
Fluss,Fulde,F,Fulde,2
Fluss,Funder,F,Funder,7
Fluss,Funtensee,F,Funtensee,1
Fluss,Furtbach,F,Furtbach,1
Fluss,Gabelbach,G,Gabelbach,1
Fluss,Gablenz,G,Gablenz,11
Fluss,Gablenzbach,G,Gablenzbach,1
Fluss,Gailach,G,Gailach,1
Fluss,Gaisbach,G,Gaisbach,1
Fluss,Gaißach,G,Gaißach,9
Fluss,Gaisweiher,G,Gaisweiher,1
Fluss,Galenbecker See,G,Galenbecker See,1
Fluss,Galgenbach,G,Galgenbach,2
Fluss,Galgenteich,G,Galgenteich,1
Fluss,Galgenteiche,G,Galgenteiche,2
Fluss,Gambach,G,Gambach,1
Fluss,Gande,G,Gande,1
Fluss,Gansbach,G,Gansbach,1
Fluss,Gänsbach,G,Gänsbach,1
Fluss,Gänsmühlbach,G,Gänsmühlbach,1
Fluss,Garather Mühlenbach,G,Garather Mühlenbach,1
Fluss,Garbe,G,Garbe,37
Fluss,Garchinger See,G,Garchinger See,1
Fluss,Garnwinde,G,Garnwinde,1
Fluss,Garte,G,Garte,3
Fluss,Gärtitzer Bach,G,Gärtitzer Bach,1
Fluss,Gartower See,G,Gartower See,2
Fluss,Gaule,G,Gaule,3
Fluss,Gauxbach,G,Gauxbach,1
Fluss,Gebenbach,G,Gebenbach,3
Fluss,Geberbach,G,Geberbach,4
Fluss,Gederner See,G,Gederner See,1
Fluss,Geeste,G,Geeste,11
Fluss,Geestrandgraben,G,Geestrandgraben,1
Fluss,Gegenbach,G,Gegenbach,1
Fluss,Gehle,G,Gehle,12
Fluss,Geiersbach,G,Geiersbach,2
Fluss,Geierswalder See,G,Geierswalder See,3
Fluss,Geierswalder See,G,Geierswalder See,3
Fluss,Geigenbach,G,Geigenbach,1
Fluss,Geinegge,G,Geinegge,7
Fluss,Geis,G,Geis,23
Fluss,Geisa,G,Geisa,10
Fluss,Geise,G,Geise,1
Fluss,Geisel,G,Geisel,172
Fluss,Geiselbach,G,Geiselbach,2
Fluss,Geiseltalsee,G,Geiseltalsee,2
Fluss,Geißler,G,Geißler,46
Fluss,Geißlitz,G,Geißlitz,2
Fluss,Gelänge,G,Gelänge,4
Fluss,Gelbach,G,Gelbach,1
Fluss,Gelbbach,G,Gelbbach,1
Fluss,Gelpe,G,Gelpe,3
Fluss,Gelster,G,Gelster,1
Fluss,Gelterswoog,G,Gelterswoog,1
Fluss,Geltinger Bucht,G,Geltinger Bucht,6
Fluss,Geltnach,G,Geltnach,1
Fluss,Gemündener Maar,G,Gemündener Maar,4
Fluss,Genkel,G,Genkel,1
Fluss,Gera,G,Gera,384
Fluss,Gerbach,G,Gerbach,1
Fluss,Gerdau,G,Gerdau,4
Fluss,Gerolsbach,G,Gerolsbach,2
Fluss,Gers,G,Gers,4
Fluss,Gersbach,G,Gersbach,8
Fluss,Gettenbach,G,Gettenbach,1
Fluss,Geuenbach,G,Geuenbach,1
Fluss,Geysir Andernach,G,Geysir Andernach,1
Fluss,Giesel,G,Giesel,9
Fluss,Gieselau,G,Gieselau,1
Fluss,Gieseler,G,Gieseler,2
Fluss,Giesen,G,Giesen,31
Fluss,Gieß,G,Gieß,8
Fluss,Gießbach,G,Gießbach,2
Fluss,Gießen,G,Gießen,652
Fluss,Giessen,G,Giessen,21
Fluss,Gießer,G,Gießer,8
Fluss,Gießgraben,G,Gießgraben,2
Fluss,Gilsa,G,Gilsa,7
Fluss,Gimmlitz,G,Gimmlitz,1
Fluss,Girnitz,G,Girnitz,1
Fluss,Gladbach,G,Gladbach,273
Fluss,Glaitenbach,G,Glaitenbach,1
Fluss,Glan,G,Glan,40
Fluss,Glane,G,Glane,8
Fluss,Glasbach,G,Glasbach,3
Fluss,Glasebach,G,Glasebach,1
Fluss,Glasowbach,G,Glasowbach,1
Fluss,Glatt,G,Glatt,14
Fluss,Glattbach,G,Glattbach,3
Fluss,Gleiritsch,G,Gleiritsch,5
Fluss,Gleise,G,Gleise,561
Fluss,Gleitsbach,G,Gleitsbach,1
Fluss,Glems,G,Glems,6
Fluss,Glienicker Lake,G,Glienicker Lake,2
Fluss,Glimmen,G,Glimmen,4
Fluss,Glinde,G,Glinde,9
Fluss,Glindower See,G,Glindower See,2
Fluss,Glockenwiesenweiher,G,Glockenwiesenweiher,1
Fluss,Glonn,G,Glonn,15
Fluss,Glör,G,Glör,1
Fluss,Glörtalsperre,G,Glörtalsperre,3
Fluss,Glött,G,Glött,1
Fluss,Glower See,G,Glower See,1
Fluss,Gnadensee,G,Gnadensee,1
Fluss,Gobenowsee,G,Gobenowsee,1
Fluss,Godde,G,Godde,1
Fluss,Godel,G,Godel,3
Fluss,Goeth,G,Goeth,1
Fluss,Goethetal,G,Goethetal,1
Fluss,Gohbach,G,Gohbach,1
Fluss,Goldach,G,Goldach,10
Fluss,Goldbach,G,Goldbach,29
Fluss,Goldbeck,G,Goldbeck,21
Fluss,Goldbek,G,Goldbek,1
Fluss,Goldbekkanal,G,Goldbekkanal,1
Fluss,Goldberger See,G,Goldberger See,2
Fluss,Goldensee,G,Goldensee,1
Fluss,Goldgrube,G,Goldgrube,18
Fluss,Gölitz,G,Gölitz,1
Fluss,Gollach,G,Gollach,1
Fluss,Gollwitz,G,Gollwitz,22
Fluss,Golmbach,G,Golmbach,2
Fluss,Göltzsch,G,Göltzsch,5
Fluss,Gondelteich,G,Gondelteich,4
Fluss,Gonna,G,Gonna,12
Fluss,Gönnerbach,G,Gönnerbach,1
Fluss,Gonsbach,G,Gonsbach,1
Fluss,Goossee,G,Goossee,1
Fluss,Göppenbach,G,Göppenbach,1
Fluss,Gorbach,G,Gorbach,3
Fluss,Göritz,G,Göritz,5
Fluss,Görlitz,G,Görlitz,664
Fluss,Gos,G,Gos,4
Fluss,Gosebach,G,Gosebach,1
Fluss,Gösel,G,Gösel,2
Fluss,Gosenbach,G,Gosenbach,2
Fluss,Gosse,G,Gosse,12
Fluss,Göttinsee,G,Göttinsee,1
Fluss,Gottleuba,G,Gottleuba,15
Fluss,Graben,G,Graben,558
Fluss,Graben 1,G,Graben 1,1
Fluss,Gräbendorfer See,G,Gräbendorfer See,1
Fluss,Grabow,G,Grabow,29
Fluss,Grabschützer See,G,Grabschützer See,1
Fluss,Grafschaft,G,Grafschaft,456
Fluss,Graft,G,Graft,10
Fluss,Gräfte,G,Gräfte,10
Fluss,Gramme,G,Gramme,1
Fluss,Grandl,G,Grandl,6
Fluss,Grane,G,Grane,2
Fluss,Granestausee,G,Granestausee,1
Fluss,Graue,G,Graue,49
Fluss,Greifenbach,G,Greifenbach,1
Fluss,Greifswalder Bodden,G,Greifswalder Bodden,3
Fluss,Greifswalder Bodden,G,Greifswalder Bodden,7
Fluss,Grenzau,G,Grenzau,3
Fluss,Grenzbach,G,Grenzbach,8
Fluss,Grenzebach,G,Grenzebach,3
Fluss,Grenzgewässer,G,Grenzgewässer,1
Fluss,Grenzgraben,G,Grenzgraben,4
Fluss,Grenzpulsnitz,G,Grenzpulsnitz,1
Fluss,Griebnitzsee,G,Griebnitzsee,19
Fluss,Griesbach,G,Griesbach,27
Fluss,Grießbach,G,Grießbach,6
Fluss,Grießenbach,G,Grießenbach,1
Fluss,Grimnitzsee,G,Grimnitzsee,2
Fluss,Grinau,G,Grinau,2
Fluss,Gröbenbach,G,Gröbenbach,1
Fluss,Grödel-Elsterwerdaer Floßkanal,G,Grödel-Elsterwerdaer Floßkanal,1
Fluss,Grombach,G,Grombach,4
Fluss,Gronau,G,Gronau,82
Fluss,Grönau,G,Grönau,4
Fluss,Grone,G,Grone,16
Fluss,Gröne,G,Gröne,8
Fluss,Groß Behnitzer See,G,Groß Behnitzer See,1
Fluss,Groß Glienicker See,G,Groß Glienicker See,2
Fluss,Großbach,G,Großbach,1
Fluss,Große Blau,G,Große Blau,1
Fluss,Große Röder,G,Große Röder,1
Fluss,Große Striegis,G,Große Striegis,1
Fluss,Großefehnkanal,G,Großefehnkanal,1
Fluss,Großensee,G,Großensee,6
Fluss,Großer Bischofsweiher,G,Großer Bischofsweiher,1
Fluss,Großer Priel,G,Großer Priel,1
Fluss,Großer Teich,G,Großer Teich,1
Fluss,Großer Ursee,G,Großer Ursee,1
Fluss,Großer Woog,G,Großer Woog,1
Fluss,Großer Zechliner See,G,Großer Zechliner See,1
Fluss,Großes Gieß,G,Großes Gieß,1
Fluss,Großes Meer,G,Großes Meer,1
Fluss,Großes Moor,G,Großes Moor,2
Fluss,Großräschener See,G,Großräschener See,4
Fluss,Großräschener See,G,Großräschener See,5
Fluss,Großsee,G,Großsee,1
Fluss,Großteich,G,Großteich,1
Fluss,Grove,G,Grove,61
Fluss,Grube,G,Grube,414
Fluss,Grube Clara,G,Grube Clara,1
Fluss,Grumbach,G,Grumbach,19
Fluss,Grümpen,G,Grümpen,1
Fluss,Grunau,G,Grunau,5
Fluss,Grünbach,G,Grünbach,14
Fluss,Grund,G,Grund,11572
Fluss,Gründau,G,Gründau,6
Fluss,Grundbach,G,Grundbach,6
Fluss,Grundgraben,G,Grundgraben,2
Fluss,Grüne,G,Grüne,2048
Fluss,Grünenbach,G,Grünenbach,1
Fluss,Grüner Bach,G,Grüner Bach,1
Fluss,Grüner See,G,Grüner See,1
Fluss,Grunewaldsee,G,Grunewaldsee,1
Fluss,Grunewaldseenkette,G,Grunewaldseenkette,1
Fluss,Grünsee,G,Grünsee,1
Fluss,Grünstich,G,Grünstich,2
Fluss,Gruppenbach,G,Gruppenbach,1
Fluss,Gschwellbach,G,Gschwellbach,1
Fluss,Gude,G,Gude,8
Fluss,Guldenbach,G,Guldenbach,1
Fluss,Gülper See,G,Gülper See,1
Fluss,Gültzsee,G,Gültzsee,1
Fluss,Gummersbach,G,Gummersbach,98
Fluss,Gunne,G,Gunne,2
Fluss,Günz,G,Günz,4
Fluss,Gunzenbach,G,Gunzenbach,1
Fluss,Güßgraben,G,Güßgraben,1
Fluss,Gutach,G,Gutach,14
Fluss,Gütersteiner Wasserfall,G,Gütersteiner Wasserfall,1
Fluss,Haarbach,H,Haarbach,3
Fluss,Haardt,H,Haardt,9
Fluss,Haaren,H,Haaren,385
Fluss,Haarsee,H,Haarsee,2
Fluss,Habekost,H,Habekost,5
Fluss,Haberbach,H,Haberbach,1
Fluss,Hache,H,Hache,5
Fluss,Hachinger Bach,H,Hachinger Bach,3
Fluss,Hachinger Bach,H,Hachinger Bach,5
Fluss,Haddebyer Noor,H,Haddebyer Noor,1
Fluss,Hadelner Kanal,H,Hadelner Kanal,1
Fluss,Hafen Oldenburg,H,Hafen Oldenburg,1
Fluss,Hafenlohr,H,Hafenlohr,4
Fluss,Haferbach,H,Haferbach,2
Fluss,Hafterteich,H,Hafterteich,1
Fluss,Haftgraben,H,Haftgraben,1
Fluss,Hagenbach,H,Hagenbach,14
Fluss,Hagener Au,H,Hagener Au,1
Fluss,Hahle,H,Hahle,2
Fluss,Hahnenbach,H,Hahnenbach,1
Fluss,Haibach,H,Haibach,12
Fluss,Haidgraben,H,Haidgraben,1
Fluss,Haidweiher,H,Haidweiher,1
Fluss,Haimbach,H,Haimbach,1
Fluss,Hainbach,H,Hainbach,2
Fluss,Haisterbach,H,Haisterbach,1
Fluss,Haiterbach,H,Haiterbach,5
Fluss,Haken,H,Haken,406
Fluss,Halbendorfer See,H,Halbendorfer See,1
Fluss,Halbermondweiher,H,Halbermondweiher,1
Fluss,Halbesee,H,Halbesee,1
Fluss,Halblech,H,Halblech,4
Fluss,Halbmeilensee,H,Halbmeilensee,2
Fluss,Haldenbach,H,Haldenbach,1
Fluss,Haldensee,H,Haldensee,3
Fluss,Halensee,H,Halensee,5
Fluss,Haller,H,Haller,213
Fluss,Hallerbach,H,Hallerbach,2
Fluss,Halsbach,H,Halsbach,6
Fluss,Halterner Stausee,H,Halterner Stausee,3
Fluss,Hambach,H,Hambach,27
Fluss,Hamel,H,Hamel,21
Fluss,Hamme,H,Hamme,10
Fluss,Hammelbach,H,Hammelbach,1
Fluss,Hammerbach,H,Hammerbach,5
Fluss,Hammerfließ,H,Hammerfließ,1
Fluss,Hammergraben,H,Hammergraben,3
Fluss,Hammersbach,H,Hammersbach,2
Fluss,Hammersee,H,Hammersee,1
Fluss,Hammerteich,H,Hammerteich,1
Fluss,Hammerweiher,H,Hammerweiher,1
Fluss,Hanerau,H,Hanerau,1
Fluss,Harbach,H,Harbach,8
Fluss,Harbecke,H,Harbecke,1
Fluss,Hardau,H,Hardau,1
Fluss,Hardebek,H,Hardebek,2
Fluss,Hardenberger Bach,H,Hardenberger Bach,1
Fluss,Hardgraben,H,Hardgraben,1
Fluss,Hariksee,H,Hariksee,2
Fluss,Harkortsee,H,Harkortsee,1
Fluss,Harle,H,Harle,1
Fluss,Harmersbach,H,Harmersbach,8
Fluss,Harpener Bach,H,Harpener Bach,1
Fluss,Harschbach,H,Harschbach,3
Fluss,Harste,H,Harste,1
Fluss,Hartau,H,Hartau,5
Fluss,Hartel,H,Hartel,20
Fluss,Hartensbergsee,H,Hartensbergsee,1
Fluss,Harthsee,H,Harthsee,1
Fluss,Hase,H,Hase,165
Fluss,Hasel,H,Hasel,31
Fluss,Haselbach,H,Haselbach,19
Fluss,Haselbacher See,H,Haselbacher See,2
Fluss,Haselgraben,H,Haselgraben,1
Fluss,Haselünne,H,Haselünne,17
Fluss,Hasenbach,H,Hasenbach,3
Fluss,Hasengraben,H,Hasengraben,1
Fluss,Hasenmoor,H,Hasenmoor,2
Fluss,Hasesee,H,Hasesee,1
Fluss,Haslach,H,Haslach,63
Fluss,Hasse,H,Hasse,57
Fluss,Hassel,H,Hassel,38
Fluss,Hasselbach,H,Hasselbach,18
Fluss,Haßlach,H,Haßlach,3
Fluss,Hattenbach,H,Hattenbach,4
Fluss,Hatzbach,H,Hatzbach,1
Fluss,Haubachsee,H,Haubachsee,1
Fluss,Haulenbach,H,Haulenbach,1
Fluss,Haune,H,Haune,2
Fluss,Hauptgraben,H,Hauptgraben,5
Fluss,Hauptkanal,H,Hauptkanal,18
Fluss,Hauptsammelkanal,H,Hauptsammelkanal,1
Fluss,Hauptstrom,H,Hauptstrom,12
Fluss,Hauptvorfluter,H,Hauptvorfluter,1
Fluss,Hausbruch,H,Hausbruch,5
Fluss,Hausgraben,H,Hausgraben,1
Fluss,Haussee,H,Haussee,5
